freq,dbfs,dbspl,rms,min_amp,max_amp,tag
247.75,-47,81.55,0.0019,-0.0045,0.004,
115.14,-43,81.55,0.0019,-0.0051,0.0071,
4055.17,-51,77.56,0.0012,-0.0027,0.002,
921.15,-48,78.9,0.0014,-0.0039,0.0039,
230.29,-43,80.06,0.0016,-0.0074,0.0034,
506.9,-46,79.5,0.0015,-0.0048,0.0033,
340.54,-42,84.28,0.0026,-0.0076,0.0053,
115.14,-44,82.83,0.0022,-0.0052,0.006,
501.14,-48,79.5,0.0015,-0.0031,0.004,
115.14,-47,79.5,0.0015,-0.0044,0.0034,
501.14,-45,82.42,0.0021,-0.0049,0.0058,
180.74,-47,80.59,0.0017,-0.0043,0.0033,
1170.8,-50,77.56,0.0012,-0.0033,0.0027,
115.14,-46,81.08,0.0018,-0.005,0.0046,
506.9,-49,78.26,0.0013,-0.0032,0.0035,
115.14,-45,81.08,0.0018,-0.0058,0.0049,
115.14,-47,80.06,0.0016,-0.0047,0.0044,
228.5,-44,84.28,0.0026,-0.006,0.0045,
115.14,-43,84.28,0.0026,-0.0073,0.0051,
506.9,-43,85.23,0.0029,-0.0069,0.0064,
115.14,-46,81.08,0.0018,-0.0039,0.0052,
141.8,-43,83.21,0.0023,-0.0068,0.0055,
115.14,-44,83.58,0.0024,-0.0059,0.006,
501.14,-48,81.08,0.0018,-0.0041,0.0035,
115.14,-45,82.42,0.0021,-0.005,0.0058,
115.14,-45,82.83,0.0022,-0.0053,0.0052,
506.9,-48,78.9,0.0014,-0.0027,0.0039,
127.83,-43,81.08,0.0018,-0.007,0.0034,
1050.0,-49,77.56,0.0012,-0.0036,0.0025,
115.14,-44,82.83,0.0022,-0.0045,0.0062,
115.14,-45,81.55,0.0019,-0.0054,0.0051,
115.14,-43,84.92,0.0028,-0.0073,0.0074,
116.67,-45,82.83,0.0022,-0.0056,0.0038,
575.72,-47,79.5,0.0015,-0.0045,0.0044,
115.14,-43,81.08,0.0018,-0.0073,0.0052,
230.29,-43,82.0,0.002,-0.0053,0.0072,
501.14,-48,80.59,0.0017,-0.0037,0.0038,
460.57,-46,81.08,0.0018,-0.004,0.0049,
230.29,-45,81.55,0.0019,-0.0056,0.0048,
1013.79,-50,78.26,0.0013,-0.0023,0.0032,
115.14,-45,81.55,0.0019,-0.0053,0.004,
115.14,-44,81.55,0.0019,-0.0057,0.006,
115.14,-45,80.59,0.0017,-0.0041,0.0058,
711.29,-50,78.26,0.0013,-0.0022,0.0032,
5088.46,-53,79.5,0.0015,-0.0024,0.0023,
115.14,-46,80.59,0.0017,-0.0045,0.005,
115.14,-45,81.55,0.0019,-0.0057,0.0046,
1013.79,-48,80.06,0.0016,-0.004,0.0035,
115.14,-44,83.58,0.0024,-0.0051,0.0061,
115.14,-45,82.0,0.002,-0.0054,0.0053,
115.14,-46,81.08,0.0018,-0.0044,0.0048,
115.14,-46,81.55,0.0019,-0.005,0.0046,
506.9,-48,78.9,0.0014,-0.0029,0.0039,
115.14,-46,81.55,0.0019,-0.0045,0.0048,
1075.61,-50,78.9,0.0014,-0.0032,0.003,
115.14,-43,82.42,0.0021,-0.0048,0.0075,
115.14,-45,82.42,0.0021,-0.0055,0.0053,
1520.69,-49,78.9,0.0014,-0.0027,0.0037,
115.14,-46,81.08,0.0018,-0.0047,0.005,
588.0,-47,80.59,0.0017,-0.0027,0.0047,
115.14,-44,82.83,0.0022,-0.0061,0.0048,
3392.31,-52,79.5,0.0015,-0.0024,0.0025,
115.14,-45,82.42,0.0021,-0.0058,0.0046,
115.14,-45,82.0,0.002,-0.0056,0.0051,
501.14,-46,81.55,0.0019,-0.0043,0.0047,
115.14,-45,81.55,0.0019,-0.0055,0.0056,
243.65,-44,82.83,0.0022,-0.0065,0.0051,
115.14,-44,83.21,0.0023,-0.0064,0.0055,
115.14,-43,82.0,0.002,-0.0068,0.0055,
506.9,-47,81.08,0.0018,-0.0038,0.0045,
115.14,-46,81.08,0.0018,-0.0049,0.0051,
312.77,-49,78.9,0.0014,-0.0034,0.0036,
115.14,-42,82.42,0.0021,-0.0077,0.0053,
230.29,-44,82.42,0.0021,-0.0055,0.0063,
115.14,-45,82.0,0.002,-0.0049,0.0054,
506.9,-48,78.9,0.0014,-0.0039,0.0033,
252.0,-47,80.59,0.0017,-0.0046,0.004,
115.14,-39,85.52,0.003,-0.0087,0.0108,
506.9,-49,80.06,0.0016,-0.0036,0.0034,
115.14,-43,83.21,0.0023,-0.0067,0.0066,
1851.53,-26,97.85,0.0124,-0.0492,0.0471,
1612.01,-35,90.94,0.0056,-0.0173,0.0128,
1002.27,-41,86.86,0.0035,-0.0062,0.009,
1266.58,-38,88.44,0.0042,-0.0092,0.0132,
230.29,-42,84.92,0.0028,-0.0069,0.0076,
1013.79,-45,82.83,0.0022,-0.0032,0.0059,
1733.19,-46,81.55,0.0019,-0.0049,0.0052,
230.29,-46,81.55,0.0019,-0.0048,0.0047,
115.14,-44,83.58,0.0024,-0.0067,0.0055,
1503.41,-47,81.08,0.0018,-0.0043,0.0037,
115.14,-43,82.0,0.002,-0.0069,0.0045,
506.9,-46,79.5,0.0015,-0.0026,0.0047,
160.36,-44,83.21,0.0023,-0.0061,0.0048,
115.14,-44,81.55,0.0019,-0.0048,0.006,
230.29,-45,82.83,0.0022,-0.0054,0.0059,
115.14,-44,83.21,0.0023,-0.0064,0.006,
1002.27,-46,80.06,0.0016,-0.0034,0.0049,
429.55,-46,80.59,0.0017,-0.0039,0.0047,
115.14,-43,83.94,0.0025,-0.0068,0.0056,
3041.38,-34,92.63,0.0068,-0.0126,0.0206,
4605.74,-38,87.11,0.0036,-0.0072,0.013,
4510.23,-35,92.37,0.0066,-0.0174,0.013,
2763.45,-9,110.4,0.0526,-0.2777,0.3492,
2534.48,-9,120.49,0.168,-0.3548,0.3733,
